iso3,year,unemployment
QAT,2013,0.28
QAT,2012,0.48
QAT,2011,0.56
QAT,2010,0.45
QAT,2009,0.31
QAT,2008,0.31
QAT,2007,0.52
QAT,2006,0.87
QAT,2005,0.87
QAT,2004,0.87
QAT,2003,0.87
QAT,2002,0.87
QAT,2001,0.87
QAT,2000,0.87
QAT,1999,0.87
QAT,1998,0.87
QAT,1997,0.87
QAT,1996,0.87
QAT,1995,0.87
QAT,1994,0.87
QAT,1993,0.87
QAT,1992,0.87
QAT,1991,0.87
ROU,2025,5.992
ROU,2024,5.4
ROU,2023,5.589
ROU,2022,5.614
ROU,2021,5.59
ROU,2020,5.035
ROU,2019,3.912
ROU,2018,4.187
ROU,2017,4.927
ROU,2016,5.901
ROU,2015,6.812
ROU,2014,6.802
ROU,2013,7.096
ROU,2012,6.794
ROU,2011,7.177
ROU,2010,6.959
ROU,2009,6.859
ROU,2008,5.787
ROU,2007,6.413
ROU,2006,7.27
ROU,2005,7.174
ROU,2004,7.719
ROU,2003,6.95
ROU,2002,8.112
ROU,2001,6.561
ROU,2000,6.969
ROU,1999,6.239
ROU,1998,5.63
ROU,1997,5.515
ROU,1996,6.74
ROU,1995,8.01
ROU,1994,8.17
ROU,1993,8.251
ROU,1992,8.26
ROU,1991,8.23
RUS,2025,2.133
RUS,2024,2.43
RUS,2023,3.076
RUS,2022,3.867
RUS,2021,4.749
RUS,2020,5.62
RUS,2019,4.513
RUS,2018,4.871
RUS,2017,5.238
RUS,2016,5.591
RUS,2015,5.615
RUS,2014,5.212
RUS,2013,5.513
RUS,2012,5.484
RUS,2011,6.571
RUS,2010,7.407
RUS,2009,8.301
RUS,2008,6.205
RUS,2007,6.002
RUS,2006,7.055
RUS,2005,7.124
RUS,2004,7.763
RUS,2003,8.21
RUS,2002,7.875
RUS,2001,8.978
RUS,2000,10.581
RUS,1999,13.036
RUS,1998,13.261
RUS,1997,11.813
RUS,1996,9.665
RUS,1995,9.449
RUS,1994,8.131
RUS,1993,5.883
RUS,1992,5.181
RUS,1991,5.11
RWA,2025,11.363
RWA,2024,11.331
RWA,2023,12.352
RWA,2022,15.084
RWA,2021,15.775
RWA,2020,11.829
RWA,2019,11.236
RWA,2018,10.759
RWA,2017,11.875
RWA,2016,11.788
RWA,2015,11.831
RWA,2014,11.837
RWA,2013,11.768
RWA,2012,11.671
RWA,2011,11.756
RWA,2010,11.637
RWA,2009,11.625
RWA,2008,11.517
RWA,2007,11.58
RWA,2006,11.586
RWA,2005,11.842
RWA,2004,11.699
RWA,2003,11.658
RWA,2002,11.432
RWA,2001,11.732
RWA,2000,11.699
RWA,1999,11.569
RWA,1998,11.255
RWA,1997,11.087
RWA,1996,11.507
RWA,1995,11.938
RWA,1994,12.236
RWA,1993,12.155
RWA,1992,12.114
RWA,1991,12.335
WSM,2025,4.996
WSM,2024,4.855
WSM,2023,4.92
WSM,2022,5.048
WSM,2021,6.664
WSM,2020,7.467
WSM,2019,7.858
WSM,2018,8.649
WSM,2017,9.4
WSM,2016,9.063
WSM,2015,8.901
WSM,2014,8.72
WSM,2013,8.772
WSM,2012,8.752
WSM,2011,5.68
WSM,2010,5.621
WSM,2009,5.646
WSM,2008,5.538
WSM,2007,5.425
WSM,2006,5.321
WSM,2005,5.212
WSM,2004,5.162
WSM,2003,5.038
WSM,2002,4.975
WSM,2001,4.96
WSM,2000,4.733
WSM,1999,4.489
WSM,1998,4.127
WSM,1997,3.78
WSM,1996,3.515
WSM,1995,3.244
WSM,1994,2.999
WSM,1993,2.689
WSM,1992,2.439
WSM,1991,2.1
STP,2025,9.132
STP,2024,9.057
STP,2023,9.032
STP,2022,8.964
STP,2021,9.563
STP,2020,9.679
STP,2019,8.835
STP,2018,8.712
STP,2017,8.808
STP,2016,9.684
STP,2015,10.591
STP,2014,11.428
STP,2013,12.476
STP,2012,13.59
STP,2011,14.229
STP,2010,14.628
STP,2009,15.136
STP,2008,15.421
STP,2007,16.021
STP,2006,16.65
STP,2005,16.47
STP,2004,16.12
STP,2003,16.36
STP,2002,17.63
STP,2001,15.73
STP,2000,14.4
STP,1999,14.352
STP,1998,14.398
STP,1997,14.414
STP,1996,14.33
STP,1995,14.342
STP,1994,14.41
STP,1993,14.46
STP,1992,14.65
STP,1991,14.493
SAU,2025,3.038
SAU,2024,3.518
SAU,2023,4.008
SAU,2022,5.589
SAU,2021,6.621
SAU,2020,7.66
SAU,2019,5.636
SAU,2018,6.029
SAU,2017,5.89
SAU,2016,5.6
SAU,2015,5.6
SAU,2014,5.877
SAU,2013,5.6
SAU,2012,5.622
SAU,2011,5.77
SAU,2010,5.55
SAU,2009,5.377
SAU,2008,5.085
SAU,2007,5.734
SAU,2006,6.254
SAU,2005,6.051
SAU,2004,5.822
SAU,2003,5.563
SAU,2002,5.265
SAU,2001,4.618
SAU,2000,4.57
SAU,1999,4.346
SAU,1998,4.752
SAU,1997,5.283
SAU,1996,5.804
SAU,1995,6.365
SAU,1994,6.733
SAU,1993,7.002
SAU,1992,7.2
SAU,1991,7.316
SEN,2025,2.735
SEN,2024,2.788
SEN,2023,2.784
SEN,2022,2.837
SEN,2021,3.436
SEN,2020,3.432
SEN,2019,2.863
SEN,2018,3.453
SEN,2017,4.078
SEN,2016,4.455
SEN,2015,6.757
SEN,2014,5.849
SEN,2013,5.012
SEN,2012,3.896
SEN,2011,2.853
SEN,2010,2.795
SEN,2009,2.807
SEN,2008,2.816
SEN,2007,2.8
SEN,2006,2.755
SEN,2005,2.679
SEN,2004,2.775
SEN,2003,2.781
SEN,2002,2.82
SEN,2001,2.674
SEN,2000,2.638
SEN,1999,2.655
SEN,1998,2.751
SEN,1997,2.759
SEN,1996,2.831
SEN,1995,2.846
SEN,1994,2.947
SEN,1993,2.878
SEN,1992,2.928
SEN,1991,2.861
SRB,2025,7.123
SRB,2024,7.24
SRB,2023,8.268
SRB,2022,8.439
SRB,2021,9.843
SRB,2020,9.011
SRB,2019,10.395
SRB,2018,12.733
SRB,2017,13.477
SRB,2016,15.257
SRB,2015,17.66
SRB,2014,19.223
SRB,2013,22.154
SRB,2012,24.0
SRB,2011,22.959
SRB,2010,19.204
SRB,2009,16.116
SRB,2008,13.67
SRB,2007,18.06
SRB,2006,20.85
SRB,2005,20.85
SRB,2004,18.5
SRB,2003,15.2
SRB,2002,13.8
SRB,2001,12.8
SRB,2000,12.6
SRB,1999,13.7
SRB,1998,13.7
SRB,1997,13.8
SRB,1996,13.2
SRB,1995,13.4
SRB,1994,13.405
SRB,1993,13.416
SRB,1992,13.397
SRB,1991,13.371
SLE,2025,3.15
SLE,2024,3.103
SLE,2023,3.092
SLE,2022,3.137
SLE,2021,3.551
SLE,2020,3.509
SLE,2019,3.204
SLE,2018,3.192
SLE,2017,3.656
SLE,2016,4.182
SLE,2015,4.483
SLE,2014,4.678
SLE,2013,4.376
SLE,2012,4.378
SLE,2011,4.388
SLE,2010,4.34
SLE,2009,4.268
SLE,2008,4.132
SLE,2007,4.022
SLE,2006,3.89
SLE,2005,3.734
SLE,2004,3.42
SLE,2003,3.879
SLE,2002,3.909
SLE,2001,4.235
SLE,2000,4.137
SLE,1999,4.288
SLE,1998,4.242
SLE,1997,4.363
SLE,1996,4.313
SLE,1995,4.317
SLE,1994,4.457
SLE,1993,4.401
SLE,1992,4.376
SLE,1991,4.135
SGP,2025,2.818
SGP,2024,2.737
SGP,2023,3.444
SGP,2022,3.591
SGP,2021,4.64
SGP,2020,4.1
SGP,2019,3.1
SGP,2018,3.613
SGP,2017,4.2
SGP,2016,4.08
SGP,2015,3.79
SGP,2014,3.74
SGP,2013,3.86
SGP,2012,3.72
SGP,2011,3.89
SGP,2010,4.12
SGP,2009,5.86
SGP,2008,3.96
SGP,2007,3.9
SGP,2006,4.48
SGP,2005,5.59
SGP,2004,5.84
SGP,2003,5.93
SGP,2002,5.65
SGP,2001,3.76
SGP,2000,3.7
SGP,1999,4.85
SGP,1998,3.41
SGP,1997,2.5
SGP,1996,3.57
SGP,1995,3.3
SGP,1994,3.03
SGP,1993,3.07
SGP,1992,3.09
SGP,1991,2.18
SVK,2025,5.359
SVK,2024,5.3
SVK,2023,5.843
SVK,2022,6.143
SVK,2021,6.894
SVK,2020,6.719
SVK,2019,5.761
SVK,2018,6.544
SVK,2017,8.142
SVK,2016,9.679
SVK,2015,11.492
SVK,2014,11.536
SVK,2013,14.226
SVK,2012,13.966
SVK,2011,13.634
SVK,2010,14.387
SVK,2009,12.023
SVK,2008,9.514
SVK,2007,11.16
SVK,2006,13.395
SVK,2005,16.276
SVK,2004,18.206
SVK,2003,17.549
SVK,2002,18.541
SVK,2001,19.148
SVK,2000,18.546
SVK,1999,16.099
SVK,1998,12.421
SVK,1997,11.894
SVK,1996,11.341
SVK,1995,13.109
SVK,1994,13.654
SVK,1993,12.2
SVK,1992,12.185
SVK,1991,12.1
SVN,2025,3.175
SVN,2024,3.7
SVN,2023,3.652
SVN,2022,4.011
SVN,2021,4.744
SVN,2020,4.971
SVN,2019,4.446
SVN,2018,5.108
SVN,2017,6.564
SVN,2016,8.0
SVN,2015,8.962
SVN,2014,9.668
SVN,2013,10.103
SVN,2012,8.841
SVN,2011,8.166
SVN,2010,7.236
SVN,2009,5.858
SVN,2008,4.371
SVN,2007,4.818
SVN,2006,5.95
SVN,2005,6.506
SVN,2004,6.012
SVN,2003,6.479
SVN,2002,5.922
SVN,2001,5.682
SVN,2000,6.918
SVN,1999,7.324
SVN,1998,7.39
SVN,1997,6.648
SVN,1996,6.879
SVN,1995,7.15
SVN,1994,8.24
SVN,1993,8.51
SVN,1992,7.83
SVN,1991,7.08
SLB,2025,1.431
SLB,2024,1.444
SLB,2023,1.443
SLB,2022,1.475
SLB,2021,0.879
SLB,2020,0.868
SLB,2019,0.746
SLB,2018,0.722
SLB,2017,0.727
SLB,2016,0.736
SLB,2015,0.736
SLB,2014,0.73
SLB,2013,0.694
SLB,2012,0.984
SLB,2011,1.292
SLB,2010,1.617
SLB,2009,2.02
SLB,2008,1.998
SLB,2007,1.978
SLB,2006,1.916
SLB,2005,1.879
SLB,2004,2.026
SLB,2003,2.286
SLB,2002,2.698
SLB,2001,2.642
SLB,2000,2.446
SLB,1999,2.194
SLB,1998,2.155
SLB,1997,2.009
SLB,1996,1.875
SLB,1995,1.841
SLB,1994,1.804
SLB,1993,1.829
SLB,1992,1.851
SLB,1991,1.967
SOM,2025,18.948
SOM,2024,18.949
SOM,2023,18.96
SOM,2022,19.112
SOM,2021,19.662
SOM,2020,19.414
SOM,2019,18.828
SOM,2018,18.7
SOM,2017,18.455
SOM,2016,18.611
SOM,2015,18.495
SOM,2014,18.595
SOM,2013,18.655
SOM,2012,18.771
SOM,2011,18.761
SOM,2010,18.741
SOM,2009,18.724
SOM,2008,18.714
SOM,2007,18.687
SOM,2006,18.705
SOM,2005,18.671
SOM,2004,18.653
SOM,2003,18.648
SOM,2002,18.658
SOM,2001,18.665
SOM,2000,18.678
SOM,1999,18.847
SOM,1998,18.825
SOM,1997,18.899
SOM,1996,19.463
SOM,1995,19.585
SOM,1994,19.971
SOM,1993,19.331
SOM,1992,19.377
SOM,1991,19.003
ZAF,2025,32.391
ZAF,2024,32.279
ZAF,2023,32.098
ZAF,2022,33.268
ZAF,2021,34.007
ZAF,2020,29.217
ZAF,2019,28.468
ZAF,2018,26.906
ZAF,2017,27.035
ZAF,2016,26.536
ZAF,2015,25.149
ZAF,2014,24.89
ZAF,2013,24.561
ZAF,2012,24.727
ZAF,2011,24.639
ZAF,2010,24.683
ZAF,2009,23.523
ZAF,2008,22.407
ZAF,2007,22.26
ZAF,2006,22.304
ZAF,2005,22.472
ZAF,2004,22.567
ZAF,2003,22.679
ZAF,2002,22.579
ZAF,2001,22.652
ZAF,2000,22.788
ZAF,1999,22.884
ZAF,1998,22.739
ZAF,1997,22.549
ZAF,1996,22.5
ZAF,1995,22.705
ZAF,1994,23.067
ZAF,1993,23.361
ZAF,1992,23.463
ZAF,1991,23.137
SSD,2023,12.374
SSD,2022,12.475
SSD,2021,13.95
SSD,2020,14.246
SSD,2019,12.656
SSD,2018,12.853
SSD,2017,12.983
SSD,2016,12.854
SSD,2015,12.464
SSD,2014,12.561
SSD,2013,12.665
SSD,2012,12.803
SSD,2011,12.585
SSD,2010,12.473
SSD,2009,12.438
SSD,2008,12.298
SSD,2007,12.266
SSD,2006,12.268
SSD,2005,12.266
SSD,2004,12.256
SSD,2003,12.234
SSD,2002,12.235
SSD,2001,12.278
SSD,2000,12.309
SSD,1999,12.138
SSD,1998,12.095
SSD,1997,12.068
SSD,1996,12.314
SSD,1995,12.334
SSD,1994,12.326
SSD,1993,12.233
SSD,1992,12.374
SSD,1991,12.334
ESP,2025,10.376
ESP,2024,11.4
ESP,2023,12.179
ESP,2022,13.033
ESP,2021,14.914
ESP,2020,15.532
ESP,2019,14.104
ESP,2018,15.255
ESP,2017,17.224
ESP,2016,19.635
ESP,2015,22.057
ESP,2014,24.441
ESP,2013,26.094
ESP,2012,24.789
ESP,2011,21.39
ESP,2010,19.86
ESP,2009,17.857
ESP,2008,11.254
ESP,2007,8.232
ESP,2006,8.452
ESP,2005,9.146
ESP,2004,11.09
ESP,2003,11.283
ESP,2002,11.146
ESP,2001,10.348
ESP,2000,13.785
ESP,1999,15.475
ESP,1998,18.673
ESP,1997,20.698
ESP,1996,22.142
ESP,1995,22.675
ESP,1994,24.209
ESP,1993,22.156
ESP,1992,17.697
ESP,1991,15.929
LKA,2025,4.005
LKA,2024,4.239
LKA,2023,4.528
LKA,2022,4.528
LKA,2021,4.981
LKA,2020,5.364
LKA,2019,4.67
LKA,2018,4.318
LKA,2017,4.046
LKA,2016,4.242
LKA,2015,4.519
LKA,2014,4.157
LKA,2013,4.186
LKA,2012,3.88
LKA,2011,4.118
LKA,2010,4.784
LKA,2009,5.85
LKA,2008,5.22
LKA,2007,5.97
LKA,2006,6.5
LKA,2005,7.67
LKA,2004,8.38
LKA,2003,8.22
LKA,2002,8.76
LKA,2001,7.9
LKA,2000,7.74
LKA,1999,8.88
LKA,1998,9.17
LKA,1997,10.6
LKA,1996,11.35
LKA,1995,12.27
LKA,1994,13.03
LKA,1993,13.82
LKA,1992,14.22
LKA,1991,14.661
LCA,2025,9.452
LCA,2024,10.199
LCA,2023,12.094
LCA,2022,15.934
LCA,2021,20.514
LCA,2020,25.224
LCA,2019,15.613
LCA,2018,19.329
LCA,2017,19.136
LCA,2016,19.932
LCA,2015,20.84
LCA,2014,21.583
LCA,2013,22.21
LCA,2012,19.06
LCA,2011,18.86
LCA,2010,17.118
LCA,2009,15.37
LCA,2008,12.72
LCA,2007,14.0
LCA,2006,16.0
LCA,2005,18.7
LCA,2004,20.97
LCA,2003,22.18
LCA,2002,20.39
LCA,2001,18.538
LCA,2000,16.49
LCA,1999,18.09
LCA,1998,21.6
LCA,1997,20.47
LCA,1996,16.33
LCA,1995,15.83
LCA,1994,17.0
LCA,1993,16.8
LCA,1992,16.549
LCA,1991,16.521
VCT,2025,18.003
VCT,2024,18.093
VCT,2023,18.348
VCT,2022,19.277
VCT,2021,20.356
VCT,2020,20.635
VCT,2019,19.248
VCT,2018,19.005
VCT,2017,19.024
VCT,2016,19.029
VCT,2015,19.135
VCT,2014,19.237
VCT,2013,19.356
VCT,2012,19.833
VCT,2011,20.006
VCT,2010,19.924
VCT,2009,19.365
VCT,2008,18.79
VCT,2007,18.934
VCT,2006,19.162
VCT,2005,19.461
VCT,2004,19.545
VCT,2003,19.985
VCT,2002,20.623
VCT,2001,21.1
VCT,2000,20.8
VCT,1999,20.542
VCT,1998,20.521
VCT,1997,20.133
VCT,1996,20.343
VCT,1995,20.005
VCT,1994,19.974
VCT,1993,19.681
VCT,1992,19.558
VCT,1991,19.77
SDN,2022,7.53
SDN,2021,11.087
SDN,2020,11.995
SDN,2019,11.697
SDN,2018,12.347
SDN,2017,13.0
SDN,2016,13.656
SDN,2015,14.39
SDN,2014,15.41
SDN,2013,16.273
SDN,2012,16.973
SDN,2011,17.44
SDN,2010,15.168
SDN,2009,13.0
SDN,2008,15.566
SDN,2007,15.534
SDN,2006,15.542
SDN,2005,15.545
SDN,2004,15.538
SDN,2003,15.515
SDN,2002,15.514
SDN,2001,15.56
SDN,2000,15.595
SDN,1999,15.399
SDN,1998,15.352
SDN,1997,15.324
SDN,1996,15.605
SDN,1995,15.627
SDN,1994,15.617
SDN,1993,15.51
SDN,1992,15.668
SDN,1991,15.619
SUR,2025,7.834
SUR,2024,7.621
SUR,2023,7.699
SUR,2022,7.973
SUR,2021,8.706
SUR,2020,8.973
SUR,2019,7.755
SUR,2018,7.817
SUR,2017,7.905
SUR,2016,7.917
SUR,2015,7.22
SUR,2014,6.94
SUR,2013,6.6
SUR,2012,8.1
SUR,2011,7.54
SUR,2010,7.15
SUR,2009,8.72
SUR,2008,8.854
SUR,2007,9.017
SUR,2006,9.142
SUR,2005,9.302
SUR,2004,9.49
SUR,2003,10.336
SUR,2002,11.187
SUR,2001,12.047
SUR,2000,12.873
SUR,1999,13.6
SUR,1998,10.63
SUR,1997,10.56
SUR,1996,10.88
SUR,1995,8.39
SUR,1994,12.7
SUR,1993,15.64
SUR,1992,17.28
SUR,1991,17.189
SWE,2025,8.694
SWE,2024,8.4
SWE,2023,7.611
SWE,2022,7.417
SWE,2021,8.803
SWE,2020,8.291
SWE,2019,6.833
SWE,2018,6.365
SWE,2017,6.718
SWE,2016,6.99
SWE,2015,7.432
SWE,2014,7.954
SWE,2013,8.052
SWE,2012,7.976
SWE,2011,7.804
SWE,2010,8.61
SWE,2009,8.351
SWE,2008,6.235
SWE,2007,6.161
SWE,2006,7.066
SWE,2005,7.81
SWE,2004,6.693
SWE,2003,5.555
SWE,2002,4.965
SWE,2001,4.73
SWE,2000,5.466
SWE,1999,7.607
SWE,1998,8.941
SWE,1997,10.359
SWE,1996,9.547
SWE,1995,8.897
SWE,1994,9.58
SWE,1993,9.33
SWE,1992,5.722
SWE,1991,3.243
CHE,2025,4.873
CHE,2024,4.343
CHE,2023,4.043
CHE,2022,4.122
CHE,2021,5.013
CHE,2020,4.817
CHE,2019,4.394
CHE,2018,4.713
CHE,2017,4.797
CHE,2016,4.918
CHE,2015,4.801
CHE,2014,4.826
CHE,2013,4.747
CHE,2012,4.491
CHE,2011,4.409
CHE,2010,4.808
CHE,2009,4.109
CHE,2008,3.35
CHE,2007,3.641
CHE,2006,3.995
CHE,2005,4.437
CHE,2004,4.316
CHE,2003,4.117
CHE,2002,2.924
CHE,2001,2.49
CHE,2000,2.658
CHE,1999,3.053
CHE,1998,3.568
CHE,1997,4.127
CHE,1996,3.684
CHE,1995,3.094
CHE,1994,3.58
CHE,1993,3.551
CHE,1992,2.344
CHE,1991,1.818
SYR,2025,13.569
SYR,2024,13.359
SYR,2023,13.27
SYR,2022,13.245
SYR,2021,14.887
SYR,2020,15.179
SYR,2019,13.369
SYR,2018,13.505
SYR,2017,13.603
SYR,2016,13.798
SYR,2015,14.244
SYR,2014,14.782
SYR,2013,14.5
SYR,2012,13.8
SYR,2011,8.626
SYR,2010,8.61
SYR,2009,8.14
SYR,2008,10.94
SYR,2007,8.42
SYR,2006,8.17
SYR,2005,8.81
SYR,2004,9.513
SYR,2003,10.28
SYR,2002,10.94
SYR,2001,11.63
SYR,2000,9.587
SYR,1999,7.6
SYR,1998,7.376
SYR,1997,7.31
SYR,1996,7.221
SYR,1995,7.2
SYR,1994,7.5
SYR,1993,7.4
SYR,1992,6.949
SYR,1991,6.75
TJK,2025,6.931
TJK,2024,7.041
TJK,2023,7.037
TJK,2022,7.051
TJK,2021,7.687
TJK,2020,7.576
TJK,2019,7.026
TJK,2018,7.028
TJK,2017,7.035
TJK,2016,7.036
TJK,2015,7.033
TJK,2014,7.024
TJK,2013,7.019
TJK,2012,7.022
TJK,2011,7.04
TJK,2010,7.037
TJK,2009,7.028
TJK,2008,4.942
TJK,2007,2.874
TJK,2006,3.65
TJK,2005,3.45
TJK,2004,3.45
TJK,2003,3.85
TJK,2002,3.95
TJK,2001,3.75
TJK,2000,4.15
TJK,1999,4.45
TJK,1998,4.65
TJK,1997,4.15
TJK,1996,4.05
TJK,1995,3.45
TJK,1994,3.15
TJK,1993,2.65
TJK,1992,1.85
TJK,1991,1.823
TZA,2025,1.572
TZA,2024,1.557
TZA,2023,1.565
TZA,2022,1.573
TZA,2021,1.876
TZA,2020,1.792
TZA,2019,1.735
TZA,2018,1.792
TZA,2017,1.854
TZA,2016,1.931
TZA,2015,2.009
TZA,2014,2.125
TZA,2013,2.93
TZA,2012,3.223
TZA,2011,3.47
TZA,2010,3.03
TZA,2009,2.5
TZA,2008,2.775
TZA,2007,3.023
TZA,2006,3.299
TZA,2005,3.193
TZA,2004,3.105
TZA,2003,3.053
TZA,2002,3.023
TZA,2001,2.994
TZA,2000,3.129
TZA,1999,3.219
TZA,1998,3.283
TZA,1997,3.342
TZA,1996,3.475
TZA,1995,3.672
TZA,1994,3.861
TZA,1993,3.892
TZA,1992,3.683
TZA,1991,3.6
THA,2025,0.781
THA,2024,0.781
THA,2023,0.733
THA,2022,0.94
THA,2021,1.215
THA,2020,1.099
THA,2019,0.716
THA,2018,0.765
THA,2017,0.83
THA,2016,0.688
THA,2015,0.597
THA,2014,0.576
THA,2013,0.249
THA,2012,0.58
THA,2011,0.66
THA,2010,0.622
THA,2009,1.49
THA,2008,1.18
THA,2007,1.18
THA,2006,1.22
THA,2005,1.35
THA,2004,1.51
THA,2003,1.54
THA,2002,1.82
THA,2001,2.6
THA,2000,2.389
THA,1999,2.968
THA,1998,3.404
THA,1997,0.873
THA,1996,1.071
THA,1995,1.1
THA,1994,1.347
THA,1993,1.49
THA,1992,1.35
THA,1991,2.63
TLS,2025,1.592
TLS,2024,1.523
TLS,2023,1.525
TLS,2022,1.537
TLS,2021,2.344
TLS,2020,2.808
TLS,2019,3.148
TLS,2018,3.765
TLS,2017,4.254
TLS,2016,4.657
TLS,2015,3.678
TLS,2014,3.618
TLS,2013,3.57
TLS,2012,3.47
TLS,2011,3.385
TLS,2010,3.301
TLS,2009,3.289
TLS,2008,3.434
TLS,2007,3.523
TLS,2006,3.634
TLS,2005,3.611
TLS,2004,3.668
TLS,2003,3.54
TLS,2002,3.371
TLS,2001,3.386
TLS,2000,3.529
TLS,1999,3.633
TLS,1998,3.5
TLS,1997,3.406
TLS,1996,3.372
TLS,1995,3.348
TLS,1994,3.309
TLS,1993,3.273
TLS,1992,3.36
TLS,1991,3.453
TGO,2025,1.995
TGO,2024,1.948
TGO,2023,1.942
TGO,2022,1.965
TGO,2021,2.344
TGO,2020,2.231
TGO,2019,2.036
TGO,2018,2.9
TGO,2017,3.744
TGO,2016,2.968
TGO,2015,2.204
TGO,2014,2.141
TGO,2013,2.084
TGO,2012,2.029
TGO,2011,1.982
TGO,2010,2.379
TGO,2009,2.847
TGO,2008,3.279
TGO,2007,3.822
TGO,2006,4.229
TGO,2005,4.149
TGO,2004,3.992
TGO,2003,3.957
TGO,2002,4.087
TGO,2001,4.108
TGO,2000,4.162
TGO,1999,3.889
TGO,1998,3.78
TGO,1997,3.618
TGO,1996,3.606
TGO,1995,3.99
TGO,1994,4.201
TGO,1993,4.507
TGO,1992,4.209
TGO,1991,4.057
TON,2025,2.008
TON,2024,1.965
TON,2023,1.652
TON,2022,2.002
TON,2021,2.111
TON,2020,2.712
TON,2019,2.165
TON,2018,2.248
TON,2017,2.137
TON,2016,2.048
TON,2015,2.022
TON,2014,1.914
TON,2013,1.75
TON,2012,1.638
TON,2011,1.594
TON,2010,1.501
TON,2009,1.419
TON,2008,1.279
TON,2007,1.21
TON,2006,1.09
TON,2005,2.542
TON,2004,3.878
TON,2003,5.18
TON,2002,4.683
TON,2001,4.368
TON,2000,3.966
TON,1999,3.69
TON,1998,3.348
TON,1997,2.877
TON,1996,2.404
TON,1995,1.987
TON,1994,1.688
TON,1993,1.3
TON,1992,1.349
TON,1991,1.348
TTO,2025,3.329
TTO,2024,3.318
TTO,2023,3.361
TTO,2022,4.383
TTO,2021,4.446
TTO,2020,4.206
TTO,2019,3.523
TTO,2018,3.497
TTO,2017,3.389
TTO,2016,3.207
TTO,2015,2.428
TTO,2014,2.477
TTO,2013,2.683
TTO,2012,3.718
TTO,2011,3.425
TTO,2010,4.033
TTO,2009,5.28
TTO,2008,4.63
TTO,2007,5.54
TTO,2006,6.27
TTO,2005,7.95
TTO,2004,8.33
TTO,2003,10.48
TTO,2002,10.39
TTO,2001,10.88
TTO,2000,12.1
TTO,1999,13.12
TTO,1998,14.21
TTO,1997,15.01
TTO,1996,16.25
TTO,1995,17.22
TTO,1994,18.44
TTO,1993,19.81
TTO,1992,19.66
TTO,1991,18.52
TUN,2025,15.108
TUN,2024,15.341
TUN,2023,15.106
TUN,2022,15.3
TUN,2021,16.632
TUN,2020,17.651
TUN,2019,17.153
TUN,2018,15.459
TUN,2017,15.33
TUN,2016,15.557
TUN,2015,15.159
TUN,2014,14.259
TUN,2013,15.934
TUN,2012,17.63
TUN,2011,18.334
TUN,2010,13.049
TUN,2009,13.29
TUN,2008,12.444
TUN,2007,12.365
TUN,2006,12.51
TUN,2005,12.872
TUN,2004,14.23
TUN,2003,14.51
TUN,2002,14.55
TUN,2001,14.4
TUN,2000,14.94
TUN,1999,15.21
TUN,1998,15.473
TUN,1997,15.94
TUN,1996,16.061
TUN,1995,16.348
TUN,1994,16.006
TUN,1993,15.948
TUN,1992,15.598
TUN,1991,15.935
TUR,2025,8.52
TUR,2024,8.8
TUR,2023,9.388
TUR,2022,10.465
TUR,2021,11.969
TUR,2020,13.148
TUR,2019,13.73
TUR,2018,10.956
TUR,2017,10.919
TUR,2016,10.899
TUR,2015,10.304
TUR,2014,9.901
TUR,2013,9.713
TUR,2012,9.21
TUR,2011,9.789
TUR,2010,11.879
TUR,2009,14.026
TUR,2008,10.965
TUR,2007,10.285
TUR,2006,10.227
TUR,2005,10.636
TUR,2004,10.838
TUR,2003,10.542
TUR,2002,10.358
TUR,2001,8.381
TUR,2000,6.495
TUR,1999,7.687
TUR,1998,6.888
TUR,1997,6.841
TUR,1996,6.629
TUR,1995,7.644
TUR,1994,8.577
TUR,1993,8.962
TUR,1992,8.509
TUR,1991,8.21
TKM,2025,4.267
TKM,2024,4.02
TKM,2023,4.007
TKM,2022,4.017
TKM,2021,4.458
TKM,2020,4.489
TKM,2019,4.035
TKM,2018,4.036
TKM,2017,4.035
TKM,2016,4.026
TKM,2015,4.016
TKM,2014,4.005
TKM,2013,3.993
TKM,2012,3.994
TKM,2011,4.003
TKM,2010,4.0
TKM,2009,4.0
TKM,2008,4.852
TKM,2007,5.719
TKM,2006,6.601
TKM,2005,7.495
TKM,2004,8.419
TKM,2003,9.289
TKM,2002,10.141
TKM,2001,10.898
TKM,2000,11.73
TKM,1999,12.7
TKM,1998,12.2
TKM,1997,11.0
TKM,1996,10.3
TKM,1995,8.3
TKM,1994,4.7
TKM,1993,1.5
TKM,1992,1.5
TKM,1991,1.4
UGA,2025,2.746
UGA,2024,2.74
UGA,2023,2.754
UGA,2022,2.885
UGA,2021,3.416
UGA,2020,3.819
UGA,2019,3.057
UGA,2018,3.249
UGA,2017,3.428
UGA,2016,3.002
UGA,2015,2.681
UGA,2014,2.357
UGA,2013,1.91
UGA,2012,3.551
UGA,2011,3.523
UGA,2010,3.623
UGA,2009,3.6
UGA,2008,3.035
UGA,2007,2.667
UGA,2006,2.264
UGA,2005,1.9
UGA,2004,2.699
UGA,2003,3.6
UGA,2002,3.5
UGA,2001,3.522
UGA,2000,3.531
UGA,1999,3.46
UGA,1998,3.424
UGA,1997,3.209
UGA,1996,3.169
UGA,1995,3.193
UGA,1994,3.458
UGA,1993,3.487
UGA,1992,3.553
UGA,1991,3.448
