iso3,year,intentional_homicides
EGY,1993,0.387820648304042
EGY,1992,0.448921657242118
EGY,1991,0.479768132059843
EGY,1990,0.460643114640646
SLV,2022,7.89768799960639
SLV,2021,17.343956146806
SLV,2020,21.5087446038674
SLV,2019,38.5386955905095
SLV,2018,53.7958771232068
SLV,2017,63.764040219627
SLV,2016,85.0858022421141
SLV,2015,107.638231074992
SLV,2014,63.6220773963139
SLV,2013,40.9360792814407
SLV,2012,42.4273897096406
SLV,2011,71.7719022936632
SLV,2010,65.7026379683301
SLV,2009,72.4503614995274
SLV,2008,52.7258860134014
SLV,2007,58.1880552418794
SLV,2006,65.4247078983383
SLV,2005,64.6399118153084
SLV,2004,64.8994757581223
SLV,2003,55.9464014802791
SLV,2002,47.3555199373003
SLV,2001,60.1535507350797
SLV,2000,59.7472879846202
SLV,1999,65.0163119923982
SLV,1998,94.9533743902383
SLV,1997,112.463209490916
SLV,1996,116.996819794925
SLV,1995,138.438377957597
SLV,1994,134.281182661434
ERI,2012,15.6075665087306
EST,2023,1.53599045052794
EST,2022,1.48138107676406
EST,2021,1.95231911106406
EST,2020,3.1586796568621
EST,2019,1.95957029638124
EST,2018,2.11805990251629
EST,2017,2.2012646645026
EST,2016,2.50788654321279
EST,2015,3.42315697228612
EST,2014,3.11917057450557
EST,2013,3.94561276314676
EST,2012,4.76328730334428
EST,2011,4.89694750660617
EST,2010,5.25743203736382
EST,2009,5.24529824578493
EST,2008,6.43195514982716
EST,2007,7.16041454324946
EST,2002,10.2940696734533
EST,2001,9.86909758628527
EST,2000,10.2362424543503
EST,1999,11.1857022501429
EST,1998,13.8888642841832
EST,1997,12.5220190559805
EST,1996,14.9165197668283
EST,1995,16.9330874593967
EST,1994,20.4646699834792
EST,1993,18.7457373389828
EST,1992,14.0889695704228
EST,1991,7.60197101860343
EST,1990,7.514470928709
SWZ,2021,12.5145709802017
SWZ,2017,11.224366891744
SWZ,2016,10.0912782213252
SWZ,2015,9.8003828274542
SWZ,2014,10.3845906755176
SWZ,2013,9.02662855423499
SWZ,2012,9.25379283160277
SWZ,2011,15.3869069051876
SWZ,2010,18.7109252012774
SWZ,2009,16.9207263968308
SWZ,2008,19.7615590321936
SWZ,2007,11.0937421209218
SWZ,2006,11.7111567672043
SWZ,2005,12.882041738742
SWZ,2004,13.6047005172116
SWZ,2003,12.6558545045467
SWZ,2002,12.6481735895753
SWZ,2001,17.5060617117218
SWZ,2000,12.2909872015295
SWZ,1999,11.0595644859922
SWZ,1998,16.1819835679312
SWZ,1994,15.6505399178861
SWZ,1993,17.9137944968617
SWZ,1992,18.4436134218627
SWZ,1991,18.7185603885533
SWZ,1990,18.6834795057704
ETH,2012,8.51054794891045
FJI,2023,2.0559533103824
FJI,2022,3.91550343585426
FJI,2021,1.74537013300811
FJI,2020,2.95093899971911
FJI,2014,2.17963577196433
FJI,2013,2.07343789644269
FJI,2012,2.18598705786362
FJI,2011,2.19060809637799
FJI,2010,2.19679070845402
FJI,2009,3.19651161380849
FJI,2008,1.88178202543948
FJI,2007,2.33896764650848
FJI,2006,2.4708953794818
FJI,2005,2.60658968538463
FJI,2004,2.63047739733704
FJI,2003,2.88588295320483
FJI,1997,1.60071219379453
FJI,1996,1.61733886794988
FJI,1995,3.0047098827412
FJI,1994,4.40378423470408
FJI,1993,1.89784771416895
FJI,1992,3.31064269761354
FJI,1991,2.1804488133228
FJI,1990,4.13802378329169
FIN,2023,0.98193498501344
FIN,2022,1.23893509757691
FIN,2021,1.28133981222055
FIN,2020,1.75419179501202
FIN,2019,1.46692385524251
FIN,2018,1.59543516989979
FIN,2017,1.21632504271661
FIN,2016,1.34656386925302
FIN,2015,1.49642750743994
FIN,2014,1.61122466990035
FIN,2013,1.63631426279538
FIN,2012,1.64389487458514
FIN,2011,2.04148255432524
FIN,2010,2.20011725879187
FIN,2009,2.24767232458861
FIN,2008,2.50311619145414
FIN,2007,2.43915813118889
FIN,2006,2.25967394424093
FIN,2005,2.26835951096456
FIN,2004,2.83083034374696
FIN,2003,1.97584671266105
FIN,2002,2.5381950279836
FIN,2001,3.00695589855842
FIN,2000,2.85923954080999
FIN,1999,2.76835847570698
FIN,1998,2.19266416069085
FIN,1997,2.70431961555859
FIN,1996,2.98553100449557
FIN,1995,2.85830491750805
FIN,1994,2.88889061392561
FIN,1993,2.56582829871768
FIN,1992,3.09391949621471
FIN,1991,3.07147358931606
FIN,1990,3.048184375047
FRA,2023,1.33506280409367
FRA,2022,1.23873280289769
FRA,2021,1.11071518973766
FRA,2020,1.04999178555921
FRA,2019,1.14560504750237
FRA,2018,1.06227847973755
FRA,2017,1.08754298245582
FRA,2016,1.19686224509648
FRA,2015,1.55892963521539
FRA,2014,1.2242533397519
FRA,2013,1.20675158408277
FRA,2012,1.22388195514924
FRA,2011,1.34308688468283
FRA,2010,1.25517676645729
FRA,2009,1.29780685062321
FRA,2008,1.62630919084507
FRA,2007,1.59051931320511
FRA,2006,1.41660322639846
FRA,2005,1.58377199706769
FRA,2004,1.61830161158403
FRA,2003,1.62492873135846
FRA,2002,1.85488321960253
FRA,2001,1.74776357833476
FRA,2000,1.76687009797043
FRA,1999,1.61295208990693
FRA,1998,1.63494276577466
FRA,1997,1.64422406112757
FRA,1996,2.00580187184137
FRA,1995,2.29584021763191
FRA,1994,2.42414351074412
FRA,1993,2.62797009819845
FRA,1992,2.33168800485519
FRA,1991,2.36592102904818
FRA,1990,2.37760015691108
PYF,2009,0.37108298714383
PYF,2008,3.35346655289721
PYF,2007,2.62725286933546
PYF,2006,1.13971803375845
GEO,2019,2.02806499553233
GEO,2018,2.34526705345127
GEO,2017,2.39924552955963
GEO,2016,1.02846555312855
GEO,2010,4.79988767749478
GEO,2009,5.35859118044788
GEO,2008,6.67310210823087
GEO,2007,8.31739166597355
GEO,2006,8.08188677777051
GEO,2005,10.009609722088
GEO,2004,7.34700690211851
GEO,2002,7.07390645461259
GEO,2001,6.24757030684241
GEO,2000,5.52172440449704
GEO,1999,5.47627549526066
GEO,1998,5.30979136453116
GEO,1997,6.06982664681585
GEO,1996,5.61006903501618
GEO,1995,7.9378887611473
GEO,1994,11.4540012363584
GEO,1993,16.9537999297132
GEO,1992,14.5442539147182
GEO,1991,7.78881420322801
GEO,1990,4.95515811313085
DEU,2023,0.910722780231795
DEU,2022,0.815829208272123
DEU,2021,0.830375419597212
DEU,2020,0.935085587265765
DEU,2019,0.745579302641966
DEU,2018,0.945201062768242
DEU,2017,0.97829217789703
DEU,2016,1.163604165425
